filename,wdith,height,class,xmin,ymin,xmax,ymax
C4_P01_N3_S3_1.JPG,2816,2112,1,1684,1028,1876,1304
C4_P01_N3_S3_1.JPG,2816,2112,1,1772,388,1968,684
C4_P01_N3_S3_1.JPG,2816,2112,1,1864,1616,2056,1940
C4_P01_N3_S3_1.JPG,2816,2112,1,1884,1020,2076,1296
C4_P01_N3_S3_1.JPG,2816,2112,1,2048,388,2244,684
C4_P01_N3_S3_1.JPG,2816,2112,1,2064,1604,2256,1928
C4_P01_N3_S3_1.JPG,2816,2112,1,2084,1024,2276,1300
C4_P01_N3_S3_1.JPG,2816,2112,1,2252,392,2448,688
C4_P01_N3_S3_1.JPG,2816,2112,1,2256,1660,2448,1924
C4_P01_N3_S3_1.JPG,2816,2112,1,2448,1660,2652,1932
C4_P01_N3_S3_1.JPG,2816,2112,1,2468,392,2664,688
C4_P01_N3_S3_1.JPG,2816,2112,1,256,1604,448,1880
C4_P01_N3_S3_1.JPG,2816,2112,1,40,1016,236,1284
C4_P01_N3_S3_1.JPG,2816,2112,1,436,1024,616,1292
C4_P01_N3_S3_1.JPG,2816,2112,1,448,1580,640,1856
C4_P01_N3_S3_1.JPG,2816,2112,1,52,1608,244,1884
C4_P01_N3_S3_1.JPG,2816,2112,1,624,1024,804,1292
C4_P01_N3_S3_1.JPG,2816,2112,1,632,1628,824,1888
C4_P01_N3_S3_1.JPG,2816,2112,1,664,388,860,684
C4_P01_N3_S3_1.JPG,2816,2112,1,856,976,1044,1296
C4_P01_N3_S3_1.JPG,2816,2112,1,872,1628,1064,1908
C4_P01_N3_S3_1.JPG,2816,2112,1,876,392,1072,688
C4_P01_N3_S3_1.JPG,2816,2112,3,236,396,432,668
C4_P01_N3_S3_1.JPG,2816,2112,3,40,388,236,660
C4_P01_N3_S3_1.JPG,2816,2112,3,436,392,632,664
C4_P01_N3_S3_1.JPG,2816,2112,6,252,1016,424,1284
C4_P01_N3_S3_1.JPG,2816,2112,9,2264,1036,2456,1312
C4_P01_N3_S3_1.JPG,2816,2112,9,2468,1036,2660,1312
C4_P02_N1_S3_1.JPG,2816,1792,1,0,1408,152,1688
C4_P02_N1_S3_1.JPG,2816,1792,1,1056,864,1232,1100
C4_P02_N1_S3_1.JPG,2816,1792,1,1064,860,1228,1108
C4_P02_N1_S3_1.JPG,2816,1792,1,1156,228,1336,452
C4_P02_N1_S3_1.JPG,2816,1792,1,1160,224,1328,452
C4_P02_N1_S3_1.JPG,2816,1792,1,1244,856,1424,1104
C4_P02_N1_S3_1.JPG,2816,1792,1,1248,856,1412,1104
C4_P02_N1_S3_1.JPG,2816,1792,1,1324,232,1504,456
C4_P02_N1_S3_1.JPG,2816,1792,1,1328,232,1496,460
C4_P02_N1_S3_1.JPG,2816,1792,1,1412,860,1592,1108
C4_P02_N1_S3_1.JPG,2816,1792,1,1428,864,1604,1112
C4_P02_N1_S3_1.JPG,2816,1792,1,1496,228,1676,452
C4_P02_N1_S3_1.JPG,2816,1792,1,1508,224,1676,452
C4_P02_N1_S3_1.JPG,2816,1792,1,1516,1512,1688,1752
C4_P02_N1_S3_1.JPG,2816,1792,1,1588,864,1768,1112
C4_P02_N1_S3_1.JPG,2816,1792,1,1588,868,1764,1116
C4_P02_N1_S3_1.JPG,2816,1792,1,1684,232,1864,460
C4_P02_N1_S3_1.JPG,2816,1792,1,1688,1512,1860,1768
C4_P02_N1_S3_1.JPG,2816,1792,1,1688,232,1856,460
C4_P02_N1_S3_1.JPG,2816,1792,1,1768,868,1944,1116
C4_P02_N1_S3_1.JPG,2816,1792,1,1772,864,1952,1112
C4_P02_N1_S3_1.JPG,2816,1792,1,1844,232,2024,460
C4_P02_N1_S3_1.JPG,2816,1792,1,1860,228,2028,456
C4_P02_N1_S3_1.JPG,2816,1792,1,1868,1520,2040,1776
C4_P02_N1_S3_1.JPG,2816,1792,1,188,244,344,468
C4_P02_N1_S3_1.JPG,2816,1792,1,188,248,336,460
C4_P02_N1_S3_1.JPG,2816,1792,1,1948,864,2128,1116
C4_P02_N1_S3_1.JPG,2816,1792,1,1948,872,2124,1120
C4_P02_N1_S3_1.JPG,2816,1792,1,2028,232,2204,460
C4_P02_N1_S3_1.JPG,2816,1792,1,2032,1508,2204,1764
C4_P02_N1_S3_1.JPG,2816,1792,1,2032,232,2212,460
C4_P02_N1_S3_1.JPG,2816,1792,1,2124,864,2304,1116
C4_P02_N1_S3_1.JPG,2816,1792,1,2200,232,2380,460
C4_P02_N1_S3_1.JPG,2816,1792,1,2200,236,2376,464
C4_P02_N1_S3_1.JPG,2816,1792,1,2304,820,2480,1100
C4_P02_N1_S3_1.JPG,2816,1792,1,232,860,396,1092
C4_P02_N1_S3_1.JPG,2816,1792,1,2384,228,2564,476
C4_P02_N1_S3_1.JPG,2816,1792,1,2384,232,2576,460
C4_P02_N1_S3_1.JPG,2816,1792,1,2408,1472,2580,1752
C4_P02_N1_S3_1.JPG,2816,1792,1,240,864,396,1088
C4_P02_N1_S3_1.JPG,2816,1792,1,2492,816,2668,1120
C4_P02_N1_S3_1.JPG,2816,1792,1,24,248,172,472
C4_P02_N1_S3_1.JPG,2816,1792,1,28,252,176,464
C4_P02_N1_S3_1.JPG,2816,1792,1,324,244,480,468
C4_P02_N1_S3_1.JPG,2816,1792,1,340,244,492,456
C4_P02_N1_S3_1.JPG,2816,1792,1,388,860,556,1092
C4_P02_N1_S3_1.JPG,2816,1792,1,388,864,544,1088
C4_P02_N1_S3_1.JPG,2816,1792,1,40,800,232,1072
C4_P02_N1_S3_1.JPG,2816,1792,1,44,796,236,1076
C4_P02_N1_S3_1.JPG,2816,1792,1,492,248,644,460
C4_P02_N1_S3_1.JPG,2816,1792,1,492,248,648,472
C4_P02_N1_S3_1.JPG,2816,1792,1,548,856,716,1088
C4_P02_N1_S3_1.JPG,2816,1792,1,552,860,708,1092
C4_P02_N1_S3_1.JPG,2816,1792,1,652,240,808,464
C4_P02_N1_S3_1.JPG,2816,1792,1,656,248,808,460
C4_P02_N1_S3_1.JPG,2816,1792,1,708,864,876,1096
C4_P02_N1_S3_1.JPG,2816,1792,1,712,868,876,1100
C4_P02_N1_S3_1.JPG,2816,1792,1,816,236,980,460
C4_P02_N1_S3_1.JPG,2816,1792,1,820,236,972,448
C4_P02_N1_S3_1.JPG,2816,1792,1,872,864,1048,1096
C4_P02_N1_S3_1.JPG,2816,1792,1,876,864,1040,1096
C4_P02_N1_S3_1.JPG,2816,1792,1,984,228,1152,456
C4_P02_N1_S3_1.JPG,2816,1792,1,984,236,1164,448
C4_P02_N1_S3_1.JPG,2816,1792,8,1164,1516,1336,1756
C4_P02_N1_S3_1.JPG,2816,1792,8,1332,1520,1504,1760
C4_P02_N1_S3_1.JPG,2816,1792,8,184,1432,336,1708
C4_P02_N1_S3_1.JPG,2816,1792,8,2212,1472,2384,1752
C4_P02_N1_S3_1.JPG,2816,1792,8,328,1456,480,1716
C4_P02_N1_S3_1.JPG,2816,1792,8,496,1476,648,1716
C4_P02_N1_S3_1.JPG,2816,1792,8,656,1480,820,1720
C4_P02_N1_S3_1.JPG,2816,1792,8,820,1488,984,1728
C4_P02_N1_S3_1.JPG,2816,1792,8,984,1500,1156,1740
C4_P02_N1_S3_2.JPG,2816,1974,1,0,1440,164,1728
C4_P02_N1_S3_2.JPG,2816,1974,1,1060,236,1232,460
C4_P02_N1_S3_2.JPG,2816,1974,1,1120,880,1308,1124
C4_P02_N1_S3_2.JPG,2816,1974,1,1220,1548,1384,1796
C4_P02_N1_S3_2.JPG,2816,1974,1,1236,236,1408,460
C4_P02_N1_S3_2.JPG,2816,1974,1,1312,876,1500,1120
C4_P02_N1_S3_2.JPG,2816,1974,1,1408,236,1580,460
C4_P02_N1_S3_2.JPG,2816,1974,1,1484,876,1672,1120
C4_P02_N1_S3_2.JPG,2816,1974,1,1584,1540,1760,1800
C4_P02_N1_S3_2.JPG,2816,1974,1,1592,248,1764,472
C4_P02_N1_S3_2.JPG,2816,1974,1,1664,884,1852,1128
C4_P02_N1_S3_2.JPG,2816,1974,1,1768,1548,1944,1808
C4_P02_N1_S3_2.JPG,2816,1974,1,1768,240,1940,464
C4_P02_N1_S3_2.JPG,2816,1974,1,1848,876,2036,1120
C4_P02_N1_S3_2.JPG,2816,1974,1,1940,248,2112,472
C4_P02_N1_S3_2.JPG,2816,1974,1,1948,1560,2124,1820
C4_P02_N1_S3_2.JPG,2816,1974,1,2028,892,2216,1136
C4_P02_N1_S3_2.JPG,2816,1974,1,2120,1556,2296,1816
C4_P02_N1_S3_2.JPG,2816,1974,1,2124,248,2296,472
C4_P02_N1_S3_2.JPG,2816,1974,1,2220,888,2408,1132
C4_P02_N1_S3_2.JPG,2816,1974,1,2296,256,2468,480
C4_P02_N1_S3_2.JPG,2816,1974,1,232,244,392,464
C4_P02_N1_S3_2.JPG,2816,1974,1,2400,844,2564,1132
C4_P02_N1_S3_2.JPG,2816,1974,1,2492,244,2668,468
C4_P02_N1_S3_2.JPG,2816,1974,1,2504,1508,2688,1788
C4_P02_N1_S3_2.JPG,2816,1974,1,2596,844,2760,1132
C4_P02_N1_S3_2.JPG,2816,1974,1,268,872,436,1108
C4_P02_N1_S3_2.JPG,2816,1974,1,384,240,544,460
C4_P02_N1_S3_2.JPG,2816,1974,1,424,876,600,1112
C4_P02_N1_S3_2.JPG,2816,1974,1,540,244,712,468
C4_P02_N1_S3_2.JPG,2816,1974,1,56,268,216,464
C4_P02_N1_S3_2.JPG,2816,1974,1,596,876,772,1112
C4_P02_N1_S3_2.JPG,2816,1974,1,708,232,880,456
C4_P02_N1_S3_2.JPG,2816,1974,1,752,880,928,1116
C4_P02_N1_S3_2.JPG,2816,1974,1,876,236,1048,460
C4_P02_N1_S3_2.JPG,2816,1974,1,88,820,264,1100
C4_P02_N1_S3_2.JPG,2816,1974,1,928,872,1116,1108
C4_P02_N1_S3_2.JPG,2816,1974,8,1040,1536,1204,1784
C4_P02_N1_S3_2.JPG,2816,1974,8,1400,1552,1564,1800
C4_P02_N1_S3_2.JPG,2816,1974,8,200,1492,364,1740
C4_P02_N1_S3_2.JPG,2816,1974,8,2304,1516,2488,1796
C4_P02_N1_S3_2.JPG,2816,1974,8,368,1500,532,1748
C4_P02_N1_S3_2.JPG,2816,1974,8,524,1520,688,1768
C4_P02_N1_S3_2.JPG,2816,1974,8,692,1524,856,1772
C4_P02_N1_S3_2.JPG,2816,1974,8,864,1532,1028,1780
C4_P02_N2_S3_1.JPG,2810,2112,1,0,280,196,580
C4_P02_N2_S3_1.JPG,2810,2112,1,0,296,196,584
C4_P02_N2_S3_1.JPG,2810,2112,1,0,896,136,1208
C4_P02_N2_S3_1.JPG,2810,2112,1,0,916,152,1196
C4_P02_N2_S3_1.JPG,2810,2112,1,1016,308,1200,548
C4_P02_N2_S3_1.JPG,2810,2112,1,1020,1612,1192,1856
C4_P02_N2_S3_1.JPG,2810,2112,1,1024,304,1192,544
C4_P02_N2_S3_1.JPG,2810,2112,1,1188,1616,1360,1860
C4_P02_N2_S3_1.JPG,2810,2112,1,1196,304,1384,544
C4_P02_N2_S3_1.JPG,2810,2112,1,1208,308,1388,548
C4_P02_N2_S3_1.JPG,2810,2112,1,1360,1620,1532,1864
C4_P02_N2_S3_1.JPG,2810,2112,1,1372,304,1552,544
C4_P02_N2_S3_1.JPG,2810,2112,1,1372,304,1560,548
C4_P02_N2_S3_1.JPG,2810,2112,1,1480,960,1648,1224
C4_P02_N2_S3_1.JPG,2810,2112,1,1536,1632,1708,1876
C4_P02_N2_S3_1.JPG,2810,2112,1,1552,296,1732,536
C4_P02_N2_S3_1.JPG,2810,2112,1,1552,300,1728,544
C4_P02_N2_S3_1.JPG,2810,2112,1,1660,960,1828,1224
C4_P02_N2_S3_1.JPG,2810,2112,1,1732,292,1912,540
C4_P02_N2_S3_1.JPG,2810,2112,1,1736,300,1916,540
C4_P02_N2_S3_1.JPG,2810,2112,1,1844,964,2012,1228
C4_P02_N2_S3_1.JPG,2810,2112,1,184,340,348,568
C4_P02_N2_S3_1.JPG,2810,2112,1,1916,292,2096,540
C4_P02_N2_S3_1.JPG,2810,2112,1,1916,296,2096,544
C4_P02_N2_S3_1.JPG,2810,2112,1,192,1580,348,1824
C4_P02_N2_S3_1.JPG,2810,2112,1,192,344,348,572
C4_P02_N2_S3_1.JPG,2810,2112,1,2012,964,2180,1228
C4_P02_N2_S3_1.JPG,2810,2112,1,2104,292,2284,540
C4_P02_N2_S3_1.JPG,2810,2112,1,2112,284,2292,552
C4_P02_N2_S3_1.JPG,2810,2112,1,2256,1628,2444,1872
C4_P02_N2_S3_1.JPG,2810,2112,1,2284,256,2456,544
C4_P02_N2_S3_1.JPG,2810,2112,1,2288,244,2448,544
C4_P02_N2_S3_1.JPG,2810,2112,1,2404,916,2572,1204
C4_P02_N2_S3_1.JPG,2810,2112,1,2432,1596,2596,1876
C4_P02_N2_S3_1.JPG,2810,2112,1,2484,240,2656,552
C4_P02_N2_S3_1.JPG,2810,2112,1,2496,248,2656,548
C4_P02_N2_S3_1.JPG,2810,2112,1,340,332,504,560
C4_P02_N2_S3_1.JPG,2810,2112,1,344,332,500,560
C4_P02_N2_S3_1.JPG,2810,2112,1,356,1588,512,1832
C4_P02_N2_S3_1.JPG,2810,2112,1,500,332,664,560
C4_P02_N2_S3_1.JPG,2810,2112,1,504,320,668,560
C4_P02_N2_S3_1.JPG,2810,2112,1,528,1588,684,1832
C4_P02_N2_S3_1.JPG,2810,2112,1,52,1556,208,1776
C4_P02_N2_S3_1.JPG,2810,2112,1,656,320,820,560
C4_P02_N2_S3_1.JPG,2810,2112,1,664,324,828,552
C4_P02_N2_S3_1.JPG,2810,2112,1,684,1588,840,1832
C4_P02_N2_S3_1.JPG,2810,2112,1,828,308,1012,548
C4_P02_N2_S3_1.JPG,2810,2112,1,840,1600,1012,1844
C4_P02_N2_S3_1.JPG,2810,2112,1,840,312,1008,540
C4_P02_N2_S3_1.JPG,2810,2112,4,1724,1632,1896,1876
C4_P02_N2_S3_1.JPG,2810,2112,4,1908,1628,2096,1872
C4_P02_N2_S3_1.JPG,2810,2112,4,2080,1628,2268,1872
C4_P02_N2_S3_1.JPG,2810,2112,8,1116,960,1280,1224
C4_P02_N2_S3_1.JPG,2810,2112,8,124,956,296,1212
C4_P02_N2_S3_1.JPG,2810,2112,8,128,960,280,1200
C4_P02_N2_S3_1.JPG,2810,2112,8,1296,956,1464,1220
C4_P02_N2_S3_1.JPG,2810,2112,8,2208,916,2376,1204
C4_P02_N2_S3_1.JPG,2810,2112,8,280,960,432,1200
C4_P02_N2_S3_1.JPG,2810,2112,8,288,948,444,1204
C4_P02_N2_S3_1.JPG,2810,2112,8,440,956,604,1212
C4_P02_N2_S3_1.JPG,2810,2112,8,448,956,600,1204
C4_P02_N2_S3_1.JPG,2810,2112,8,604,956,768,1212
C4_P02_N2_S3_1.JPG,2810,2112,8,608,952,768,1200
C4_P02_N2_S3_1.JPG,2810,2112,8,772,956,936,1220
C4_P02_N2_S3_1.JPG,2810,2112,8,940,956,1104,1220
C4_P02_N2_S4_1.JPG,2576,2112,1,1028,1176,1180,1408
C4_P02_N2_S4_1.JPG,2576,2112,1,1048,28,1204,252
C4_P02_N2_S4_1.JPG,2576,2112,1,112,16,280,268
C4_P02_N2_S4_1.JPG,2576,2112,1,1172,1192,1324,1424
C4_P02_N2_S4_1.JPG,2576,2112,1,1204,32,1364,256
C4_P02_N2_S4_1.JPG,2576,2112,1,120,1628,260,1852
C4_P02_N2_S4_1.JPG,2576,2112,1,1248,1700,1392,1952
C4_P02_N2_S4_1.JPG,2576,2112,1,1332,1196,1484,1428
C4_P02_N2_S4_1.JPG,2576,2112,1,1368,32,1528,256
C4_P02_N2_S4_1.JPG,2576,2112,1,1440,608,1604,848
C4_P02_N2_S4_1.JPG,2576,2112,1,1484,1196,1636,1428
C4_P02_N2_S4_1.JPG,2576,2112,1,1516,36,1676,260
C4_P02_N2_S4_1.JPG,2576,2112,1,156,1144,308,1364
C4_P02_N2_S4_1.JPG,2576,2112,1,1592,616,1756,856
C4_P02_N2_S4_1.JPG,2576,2112,1,1680,36,1840,260
C4_P02_N2_S4_1.JPG,2576,2112,1,1708,1764,1852,1976
C4_P02_N2_S4_1.JPG,2576,2112,1,1752,624,1916,864
C4_P02_N2_S4_1.JPG,2576,2112,1,1832,40,1992,264
C4_P02_N2_S4_1.JPG,2576,2112,1,1848,1776,1992,1988
C4_P02_N2_S4_1.JPG,2576,2112,1,1908,624,2072,864
C4_P02_N2_S4_1.JPG,2576,2112,1,2004,40,2164,264
C4_P02_N2_S4_1.JPG,2576,2112,1,2116,1220,2280,1444
C4_P02_N2_S4_1.JPG,2576,2112,1,2168,4,2316,272
C4_P02_N2_S4_1.JPG,2576,2112,1,2248,600,2412,860
C4_P02_N2_S4_1.JPG,2576,2112,1,2268,1196,2408,1440
C4_P02_N2_S4_1.JPG,2576,2112,1,2356,0,2504,268
C4_P02_N2_S4_1.JPG,2576,2112,1,264,1680,404,1876
C4_P02_N2_S4_1.JPG,2576,2112,1,292,1164,444,1384
C4_P02_N2_S4_1.JPG,2576,2112,1,292,60,436,256
C4_P02_N2_S4_1.JPG,2576,2112,1,400,1692,540,1888
C4_P02_N2_S4_1.JPG,2576,2112,1,432,1168,584,1388
C4_P02_N2_S4_1.JPG,2576,2112,1,436,52,592,252
C4_P02_N2_S4_1.JPG,2576,2112,1,528,1696,668,1892
C4_P02_N2_S4_1.JPG,2576,2112,1,580,48,736,260
C4_P02_N2_S4_1.JPG,2576,2112,1,588,1156,740,1376
C4_P02_N2_S4_1.JPG,2576,2112,1,60,572,208,840
C4_P02_N2_S4_1.JPG,2576,2112,1,656,1696,784,1900
C4_P02_N2_S4_1.JPG,2576,2112,1,728,1164,880,1396
C4_P02_N2_S4_1.JPG,2576,2112,1,728,44,884,256
C4_P02_N2_S4_1.JPG,2576,2112,1,868,1172,1020,1404
C4_P02_N2_S4_1.JPG,2576,2112,1,876,32,1032,256
C4_P02_N2_S4_1.JPG,2576,2112,4,1652,1216,1804,1440
C4_P02_N2_S4_1.JPG,2576,2112,4,1808,1212,1972,1436
C4_P02_N2_S4_1.JPG,2576,2112,4,1960,1220,2124,1444
C4_P02_N2_S4_1.JPG,2576,2112,7,1092,1708,1236,1940
C4_P02_N2_S4_1.JPG,2576,2112,7,1404,1748,1548,1964
C4_P02_N2_S4_1.JPG,2576,2112,7,1548,1760,1692,1964
C4_P02_N2_S4_1.JPG,2576,2112,7,2012,1780,2156,1992
C4_P02_N2_S4_1.JPG,2576,2112,7,2164,1784,2308,1996
C4_P02_N2_S4_1.JPG,2576,2112,7,820,1728,948,1924
C4_P02_N2_S4_1.JPG,2576,2112,7,952,1728,1092,1940
C4_P02_N2_S4_1.JPG,2576,2112,8,1124,616,1272,836
C4_P02_N2_S4_1.JPG,2576,2112,8,1276,624,1424,844
C4_P02_N2_S4_1.JPG,2576,2112,8,2076,592,2240,852
C4_P02_N2_S4_1.JPG,2576,2112,8,236,612,376,820
C4_P02_N2_S4_1.JPG,2576,2112,8,376,616,516,824
C4_P02_N2_S4_1.JPG,2576,2112,8,524,616,664,824
C4_P02_N2_S4_1.JPG,2576,2112,8,672,616,812,832
C4_P02_N2_S4_1.JPG,2576,2112,8,816,612,956,828
C4_P02_N2_S4_1.JPG,2576,2112,8,972,620,1112,836
C4_P02_N3_S2_1.JPG,2748,1598,1,1020,1044,1192,1300
C4_P02_N3_S2_1.JPG,2748,1598,1,1208,1044,1388,1300
C4_P02_N3_S2_1.JPG,2748,1598,1,1392,1040,1572,1304
C4_P02_N3_S2_1.JPG,2748,1598,1,1500,364,1692,628
C4_P02_N3_S2_1.JPG,2748,1598,1,1564,1044,1744,1308
C4_P02_N3_S2_1.JPG,2748,1598,1,164,1032,332,1264
C4_P02_N3_S2_1.JPG,2748,1598,1,1688,372,1880,636
C4_P02_N3_S2_1.JPG,2748,1598,1,1880,364,2072,628
C4_P02_N3_S2_1.JPG,2748,1598,1,2064,368,2256,632
C4_P02_N3_S2_1.JPG,2748,1598,1,2300,1064,2480,1328
C4_P02_N3_S2_1.JPG,2748,1598,1,2456,328,2636,632
C4_P02_N3_S2_1.JPG,2748,1598,1,2488,1020,2668,1316
C4_P02_N3_S2_1.JPG,2748,1598,1,328,1036,496,1268
C4_P02_N3_S2_1.JPG,2748,1598,1,412,360,576,624
C4_P02_N3_S2_1.JPG,2748,1598,1,500,1040,668,1272
C4_P02_N3_S2_1.JPG,2748,1598,1,668,1028,840,1276
C4_P02_N3_S2_1.JPG,2748,1598,1,836,1036,1008,1284
C4_P02_N3_S2_1.JPG,2748,1598,1,8,1012,160,1264
C4_P02_N3_S2_1.JPG,2748,1598,4,1764,1060,1944,1324
C4_P02_N3_S2_1.JPG,2748,1598,4,1948,1044,2128,1308
C4_P02_N3_S2_1.JPG,2748,1598,4,2128,1056,2308,1320
C4_P02_N3_S2_1.JPG,2748,1598,8,1128,352,1300,616
C4_P02_N3_S2_1.JPG,2748,1598,8,1300,360,1492,624
C4_P02_N3_S2_1.JPG,2748,1598,8,2260,324,2440,628
C4_P02_N3_S2_1.JPG,2748,1598,8,240,364,404,628
C4_P02_N3_S2_1.JPG,2748,1598,8,588,360,752,624
C4_P02_N3_S2_1.JPG,2748,1598,8,760,360,932,624
C4_P02_N3_S2_1.JPG,2748,1598,8,84,368,248,632
C4_P02_N3_S2_1.JPG,2748,1598,8,932,364,1104,628
C4_P02_N4_S2_1.JPG,2816,1921,1,0,1172,200,1484
C4_P02_N4_S2_1.JPG,2816,1921,1,1028,1148,1248,1512
C4_P02_N4_S2_1.JPG,2816,1921,1,1144,324,1372,648
C4_P02_N4_S2_1.JPG,2816,1921,1,136,1120,352,1508
C4_P02_N4_S2_1.JPG,2816,1921,1,1376,312,1604,652
C4_P02_N4_S2_1.JPG,2816,1921,1,1740,1224,1968,1560
C4_P02_N4_S2_1.JPG,2816,1921,1,1980,1220,2208,1556
C4_P02_N4_S2_1.JPG,2816,1921,1,2344,324,2584,664
C4_P02_N4_S2_1.JPG,2816,1921,1,236,336,448,660
C4_P02_N4_S2_1.JPG,2816,1921,1,2580,272,2796,660
C4_P02_N4_S2_1.JPG,2816,1921,1,32,344,244,668
C4_P02_N4_S2_1.JPG,2816,1921,1,456,332,668,656
C4_P02_N4_S2_1.JPG,2816,1921,1,684,328,912,652
C4_P02_N4_S2_1.JPG,2816,1921,1,908,320,1136,644
C4_P02_N4_S2_1.JPG,2816,1921,4,1632,316,1860,656
C4_P02_N4_S2_1.JPG,2816,1921,4,1884,316,2124,656
C4_P02_N4_S2_1.JPG,2816,1921,4,2116,324,2356,664
C4_P02_N4_S2_1.JPG,2816,1921,7,1268,1188,1508,1552
C4_P02_N4_S2_1.JPG,2816,1921,7,1516,1200,1744,1536
C4_P02_N4_S2_1.JPG,2816,1921,7,2220,1228,2448,1564
C4_P02_N4_S2_1.JPG,2816,1921,7,2472,1236,2700,1572
C4_P02_N4_S2_1.JPG,2816,1921,7,352,1196,588,1512
C4_P02_N4_S2_1.JPG,2816,1921,7,568,1192,804,1508
C4_P02_N4_S2_1.JPG,2816,1921,7,776,1156,996,1520
C4_P02_N4_S3_1.JPG,2728,1858,1,1068,320,1244,568
C4_P02_N4_S3_1.JPG,2728,1858,1,1080,1528,1236,1728
C4_P02_N4_S3_1.JPG,2728,1858,1,1240,320,1416,568
C4_P02_N4_S3_1.JPG,2728,1858,1,1244,1504,1400,1732
C4_P02_N4_S3_1.JPG,2728,1858,1,1332,928,1500,1188
C4_P02_N4_S3_1.JPG,2728,1858,1,1404,1540,1560,1752
C4_P02_N4_S3_1.JPG,2728,1858,1,1412,316,1588,580
C4_P02_N4_S3_1.JPG,2728,1858,1,1556,1516,1712,1756
C4_P02_N4_S3_1.JPG,2728,1858,1,1600,320,1776,584
C4_P02_N4_S3_1.JPG,2728,1858,1,1728,1568,1884,1784
C4_P02_N4_S3_1.JPG,2728,1858,1,184,1424,352,1664
C4_P02_N4_S3_1.JPG,2728,1858,1,1852,996,2020,1228
C4_P02_N4_S3_1.JPG,2728,1858,1,2036,1000,2204,1236
C4_P02_N4_S3_1.JPG,2728,1858,1,2060,1576,2220,1792
C4_P02_N4_S3_1.JPG,2728,1858,1,2208,1568,2388,1784
C4_P02_N4_S3_1.JPG,2728,1858,1,228,340,400,564
C4_P02_N4_S3_1.JPG,2728,1858,1,232,928,388,1152
C4_P02_N4_S3_1.JPG,2728,1858,1,2336,332,2544,596
C4_P02_N4_S3_1.JPG,2728,1858,1,2388,1584,2532,1800
C4_P02_N4_S3_1.JPG,2728,1858,1,2528,300,2727,596
C4_P02_N4_S3_1.JPG,2728,1858,1,344,1464,504,1688
C4_P02_N4_S3_1.JPG,2728,1858,1,372,940,528,1164
C4_P02_N4_S3_1.JPG,2728,1858,1,392,340,564,560
C4_P02_N4_S3_1.JPG,2728,1858,1,488,1460,648,1684
C4_P02_N4_S3_1.JPG,2728,1858,1,524,940,680,1164
C4_P02_N4_S3_1.JPG,2728,1858,1,548,328,724,568
C4_P02_N4_S3_1.JPG,2728,1858,1,636,1468,796,1692
C4_P02_N4_S3_1.JPG,2728,1858,1,64,320,248,568
C4_P02_N4_S3_1.JPG,2728,1858,1,660,920,800,1176
C4_P02_N4_S3_1.JPG,2728,1858,1,724,308,892,568
C4_P02_N4_S3_1.JPG,2728,1858,1,788,1456,936,1716
C4_P02_N4_S3_1.JPG,2728,1858,1,884,320,1056,572
C4_P02_N4_S3_1.JPG,2728,1858,1,88,876,244,1140
C4_P02_N4_S3_1.JPG,2728,1858,1,936,1520,1092,1720
C4_P02_N4_S3_1.JPG,2728,1858,4,1784,324,1976,588
C4_P02_N4_S3_1.JPG,2728,1858,4,1972,328,2180,592
C4_P02_N4_S3_1.JPG,2728,1858,4,2156,324,2364,588
C4_P02_N4_S3_1.JPG,2728,1858,7,1004,956,1168,1192
C4_P02_N4_S3_1.JPG,2728,1858,7,1152,928,1320,1180
C4_P02_N4_S3_1.JPG,2728,1858,7,1512,964,1680,1224
C4_P02_N4_S3_1.JPG,2728,1858,7,1692,980,1860,1232
C4_P02_N4_S3_1.JPG,2728,1858,7,2208,1008,2376,1252
C4_P02_N4_S3_1.JPG,2728,1858,7,2404,1016,2572,1244
C4_P02_N4_S3_1.JPG,2728,1858,7,836,948,1000,1184
C4_P03_N1_S3_1.JPG,2816,1964,1,1964,836,2152,1100
C4_P03_N1_S3_1.JPG,2816,1964,1,2024,240,2212,484
C4_P03_N1_S3_1.JPG,2816,1964,1,2156,832,2344,1096
C4_P03_N1_S3_1.JPG,2816,1964,1,2232,232,2420,488
C4_P03_N1_S3_1.JPG,2816,1964,1,2344,832,2532,1096
C4_P03_N1_S3_1.JPG,2816,1964,1,2416,240,2604,496
C4_P03_N1_S3_1.JPG,2816,1964,3,1056,836,1244,1092
C4_P03_N1_S3_1.JPG,2816,1964,3,108,832,296,1088
C4_P03_N1_S3_1.JPG,2816,1964,3,1112,248,1300,492
C4_P03_N1_S3_1.JPG,2816,1964,3,1328,240,1516,484
C4_P03_N1_S3_1.JPG,2816,1964,3,1404,836,1592,1100
C4_P03_N1_S3_1.JPG,2816,1964,3,1556,244,1744,488
C4_P03_N1_S3_1.JPG,2816,1964,3,1576,1452,1764,1728
C4_P03_N1_S3_1.JPG,2816,1964,3,1588,836,1776,1100
C4_P03_N1_S3_1.JPG,2816,1964,3,1756,248,1944,492
C4_P03_N1_S3_1.JPG,2816,1964,3,1760,1448,1948,1724
C4_P03_N1_S3_1.JPG,2816,1964,3,1768,832,1956,1096
C4_P03_N1_S3_1.JPG,2816,1964,3,2000,1444,2188,1720
C4_P03_N1_S3_1.JPG,2816,1964,3,2220,1436,2408,1712
